velocity_x speed
-0.984808 1.017634
-0.500594 1.473925
-1.321859 1.763884
0.992456 2.256557
0.533312 2.403310
-0.277576 0.927038
-0.087515 0.707206
0.784442 2.029090
-1.017078 1.049921
0.927526 0.963058
0.120744 1.460034
-0.213136 2.879989
0.547499 0.866710
-1.155211 2.340049
-0.742605 1.064933
3.093264 3.409876
1.389821 1.576040
0.630303 1.322380
-0.779765 1.874285
1.042372 1.376584
1.237943 1.486958
-0.554049 1.903817
-0.171027 1.396816
-1.224280 2.367726
0.585495 0.784201
-1.449027 2.870737
0.996975 1.667327
-0.371611 2.991961
-0.488435 4.171689
0.401042 1.203074
0.023990 1.049659
-0.992199 1.020137
-1.316444 1.459096
-0.504684 1.151551
0.560519 2.797984
1.078132 1.269904
-1.300856 1.526912
1.235671 2.966639
-1.117658 1.824291
-0.052529 0.671417
1.520861 2.668802
-1.527625 2.127076
1.215354 1.929275
-1.132711 2.606461
0.287534 4.015682
-0.748660 1.240109
-1.359051 1.636027
0.957671 1.861488
2.389767 2.445259
0.585513 2.074675
0.672539 3.236141
0.606340 1.834400
-0.093991 0.130304
-0.885497 1.860579
0.006935 1.794528
-0.118861 3.025634
1.486807 2.367371
0.386725 1.296940
-0.289033 1.350688
-1.954024 2.422167
-2.388381 2.427297
-2.928857 3.308609
-0.665439 2.195306
0.263429 1.694914
-1.091970 1.507965
0.531284 1.314680
-0.730799 1.267797
0.416848 1.393861
0.177404 0.990660
1.941391 2.425453
0.788353 1.582947
0.677856 1.320134
0.017532 0.816195
-1.111935 1.307902
-1.022774 1.064320
1.645628 1.922142
-0.423780 0.770715
-0.734934 0.761062
-0.299232 0.880270
-0.056656 0.959374
0.396561 1.154025
-1.197747 1.764672
-0.121875 1.657680
0.434300 1.067022
-0.980341 2.018731
-0.582204 1.473754
0.358935 2.808064
-0.595589 2.437406
0.407149 0.515392
-0.060574 0.761451
-0.819247 2.504754
0.773462 2.031450
-2.650360 4.461702
1.020041 1.179323
0.127600 0.874143
0.219632 0.231228
1.070565 1.136060
-0.443368 2.031493
0.196239 1.638745
-1.988023 2.243592
1.259229 2.152568
-1.510806 2.279627
0.309627 1.897818
-2.346472 2.839954
0.854956 1.977061
-1.838277 2.683390
0.280611 0.384442
-1.877749 2.590324
0.365908 0.608581
-0.211741 2.297859
0.517760 1.091815
0.043224 0.983531
0.998715 1.165522
1.243648 2.594201
-0.356790 0.617869
0.218724 0.882896
-1.016569 2.062683
1.494822 1.636682
0.485094 1.399481
0.526825 1.440635
1.218735 1.581100
-0.790498 1.661808
0.102200 1.802493
-0.233383 0.857325
-1.563342 2.819034
0.187870 0.642616
-2.247380 2.579260
-0.408287 0.988865
0.550893 2.391179
-0.193431 2.501423
-0.231829 1.281747
0.900995 1.459615
-0.064034 0.448963
1.845632 2.656630
-0.923459 2.158719
1.894642 2.775303
1.268077 1.640174
1.838787 2.249616
1.205439 2.207182
-1.419737 3.097070
-0.729395 2.057970
-0.702223 1.824728
-1.012632 3.112552
-1.170764 1.878579
-1.393028 2.095691
0.749575 1.578893
0.650692 1.567235
-0.364139 0.929203
0.415612 1.474518
-1.300681 2.895074
-0.069887 1.835403
-1.344566 2.639475
0.336087 1.099463
0.158831 2.835337
-1.433275 1.528153
-1.356161 2.364488
-0.890365 1.527310
-3.501387 3.569874
0.707293 1.024705
-1.408362 1.683085
-0.022770 1.823355
-1.605680 1.642789
0.428294 0.881222
0.574148 2.033477
0.866054 1.384420
1.720746 2.164041
-1.659293 1.670002
-0.522377 0.617322
-0.098829 0.582375
0.361145 1.359658
-0.983887 2.574863
-1.277507 1.297791
-0.139391 1.412663
0.721403 1.500981
0.970496 1.331281
-1.226860 2.690473
-0.804416 2.251110
-2.199298 2.213447
-1.338916 3.850532
-0.573490 1.854606
0.492639 2.345509
0.414726 2.761263
-0.361060 2.179817
0.661926 2.018283
0.509404 1.086163
1.007420 1.614782
0.375411 1.913693
-0.906541 3.511099
0.757566 1.714573
-2.418385 3.020690
0.710695 2.053595
0.987397 2.441184
-0.651374 0.783159
-1.734179 1.917010
-0.134936 1.429703
0.682819 1.331513
1.186107 2.130824
-0.169542 1.020689
-0.158092 2.391378
0.909814 1.851991
-1.218303 1.966742
-1.715786 1.856302
0.532314 0.901725
-1.446418 1.735520
-1.853865 2.367754
0.319583 0.702199
-1.008067 2.100743
-1.094934 1.574743
0.070008 2.572209
1.064755 1.334988
-0.347718 1.891398
0.238162 0.707199
-0.626875 2.376820
-0.060377 0.492230
-0.027280 2.784085
-1.169913 2.098202
-1.535577 2.564329
0.414861 1.162659
0.607978 1.397306
0.361936 2.722782
-1.066958 1.569347
-0.685263 1.296727
-0.119208 2.423481
1.496537 2.173216
1.551975 3.074983
-0.274528 0.958219
2.394366 3.133836
-1.086835 2.398795
1.119268 2.352812
0.766730 2.243473
-0.527238 2.233162
-2.293160 3.443958
-0.333652 2.333663
-1.907355 2.875738
-0.229301 0.751328
1.483327 1.530120
-0.369695 1.378527
-0.506151 1.528853
-0.623901 1.154216
-0.214233 1.124376
1.385223 2.700164
-1.830012 2.292725
-0.747431 2.964909
-0.899728 1.934956
1.600083 1.993652
-3.197070 3.464694
0.991718 1.010414
-0.622387 1.233884
-1.110970 2.344506
-0.135610 1.138672
-0.029429 2.456460
-0.363859 2.191421
0.809189 1.374669
0.489212 1.295585
1.339511 1.747545
1.644374 1.926116
1.161823 1.292985
1.205796 1.730575
0.737631 1.813768
-2.810032 2.914532
-1.031565 1.757999
0.621599 1.476260
-0.170264 2.221673
0.587664 1.430438
-1.482285 1.782602
-1.624765 2.445335
-0.931619 3.104272
-1.435290 1.659572
-0.621672 1.120580
2.754254 2.991129
-0.236700 0.632058
-0.160608 1.447313
1.559505 2.505686
1.286258 2.007629
-0.899264 2.140193
-0.792988 4.157978
-0.989127 2.660234
-0.557839 1.853666
0.342890 1.447516
-0.134484 1.895616
1.404014 2.084627
1.593777 2.360578
-0.543109 1.811090
-0.798162 1.750292
-0.169266 0.339322
0.418417 1.182892
-0.756694 1.265520
2.027983 2.499780
0.194811 1.355698
0.611970 1.725712
0.937249 2.452479
0.480959 1.558146
2.235284 2.309289
0.722804 0.864809
0.022491 2.799530
-2.085118 2.281548
-0.807655 1.281929
0.509146 2.676363
-0.618740 2.272085
-0.237550 1.133699
-0.681239 1.569024
0.009649 0.673706
0.976352 1.246342
1.204414 1.719936
2.071212 2.251288
1.511000 1.526008
-1.122358 3.622500
1.483855 2.021643
0.165132 0.566149
-1.725338 2.152430
2.981374 3.342423
0.160449 2.515289
-0.219657 0.619490
0.876773 1.074933
2.898014 3.344380
-0.285077 1.616870
1.474279 2.874501
-0.161622 0.918883
0.380551 1.388251
0.879395 2.010321
-1.233536 3.336118
2.290111 2.731759
0.211932 1.133555
0.581216 1.114321
0.908701 1.050610
1.916850 2.443113
1.157462 1.285714
-0.973947 1.019085
0.835134 1.109084
1.271625 1.751664
-1.018069 1.686310
-1.357595 2.577223
0.191849 2.417849
-0.735467 0.871623
0.095567 2.718820
0.430848 0.785202
0.840052 1.474659
0.286307 1.103427
0.924225 0.987765
1.812671 2.195105
1.874802 1.945232
0.435426 0.859785
1.454229 1.977750
-1.459813 1.566760
1.120251 1.283503
0.901972 2.793516
-1.002350 1.285425
-0.440172 0.911346
0.012426 2.807277
1.706525 2.277920
1.247856 2.829806
-0.669384 1.222186
-2.279515 2.727924
1.889269 1.983128
0.748086 1.613449
0.146570 1.671332
-0.167062 0.654843
-0.262028 2.539580
-0.421762 0.904853
1.226137 2.087507
0.248008 2.914596
0.342334 1.446991
1.055976 1.407955
0.290680 2.181015
0.432640 2.226987
0.400325 1.204789
-0.519865 0.718706
-1.915468 2.337862
2.601314 2.682046
0.671811 1.836799
0.158702 2.299921
-0.950022 1.256150
0.721761 2.191581
0.146423 1.827183
-0.881670 1.679469
2.009268 2.775476
-0.781754 1.982976
-1.615812 1.664932
0.262568 0.720034
0.150541 1.241065
-1.277949 2.262371
-0.110944 0.524035
0.616911 2.360943
1.381840 1.427532
-0.696643 2.690868
3.082963 3.146063
0.733873 1.208498
-0.775683 2.545919
0.882523 1.812387
-0.524324 2.282704
-1.676689 2.138487
-2.619942 3.041434
0.596484 2.255183
1.124753 2.416155
0.219290 1.848686
0.245669 2.260448
-0.418476 0.967126
0.542564 1.429857
-0.565249 1.156159
-0.916500 3.862716
1.667438 2.369768
-1.826788 2.154070
1.430104 1.861616
-0.471557 3.576000
0.567858 2.681635
-1.766928 2.062375
0.256656 1.670901
1.065146 1.830814
1.472277 2.368117
-3.262142 3.346285
0.914748 1.871376
-0.647750 0.943361
-1.138473 1.354115
-0.309228 2.158033
0.265253 1.131975
-1.112387 1.472117
-0.747092 1.400340
-0.388030 2.291200
-0.136765 1.113763
-0.511039 1.049411
-2.946047 3.569325
0.019851 2.233818
-1.266815 1.898816
-1.343755 1.354674
0.016613 1.632039
0.630613 1.147654
-0.352788 2.310442
1.001503 2.826364
-1.173268 1.652795
-0.028214 0.603845
-0.862044 1.209965
0.893618 2.245533
-0.828364 2.959407
0.176478 0.476913
0.278407 0.597975
-0.080250 1.823952
-1.725082 1.827752
-0.035155 1.381649
-1.789973 1.804686
0.053351 1.121906
-1.046953 1.327244
-0.523249 2.728560
-0.984791 1.209701
-0.391321 0.465633
1.059895 2.941789
-0.590513 0.754986
-1.120007 3.059276
-1.483722 3.814537
-0.013017 1.707602
1.311815 1.904570
0.192847 1.686659
0.241740 1.511445
-0.260386 1.065684
-0.427460 2.766219
-1.262589 1.550357
-0.807187 1.000743
0.155558 1.443119
-2.149734 3.381377
0.011277 2.375580
-0.561084 1.777445
-0.952282 2.670261
0.681241 2.431366
-0.026037 0.286854
-2.732268 3.460112
-2.099351 2.283253
0.702488 1.798765
0.311512 1.018710
-1.338345 1.728972
0.530220 1.502048
-0.017169 2.652056
0.987592 1.522662
-0.355421 0.772475
2.467931 2.479665
1.076781 2.745958
-1.073088 1.674555
0.852574 0.986369
0.117535 1.405823
-2.370257 2.420541
0.130909 2.686262
-0.677966 1.887781
-1.736635 1.824826
-0.187698 1.374733
-0.181287 1.616134
-0.949165 1.489382
0.200549 0.954212
-0.467419 1.598298
0.276809 1.421944
-0.672177 1.574596
0.378984 1.368891
1.986443 2.137066
-1.021973 1.323506
-0.204523 1.151105
-1.165675 2.153549
-0.441740 1.908527
-0.913736 3.068058
1.758161 2.097033
0.107662 0.950068
-1.246259 2.133483
-0.111794 1.183957
-2.377511 2.510481
1.235124 2.486644
-1.368024 2.365761
-0.864539 1.668083
0.692846 2.086641
-0.853653 1.976296
-0.516659 1.475831
1.953379 2.895231
-0.069784 1.354953
-1.200302 2.320462
-0.828320 1.132370
-0.604210 1.383803
1.235154 1.613585
-2.068260 3.320058
0.624728 1.064493
-0.039388 1.636042
-0.237236 2.525389
3.111766 3.163038
-0.155085 1.914286
-1.550778 2.154101
-1.370547 1.543787
1.762071 2.896866
-0.116086 0.742979
0.838988 2.506982
0.806181 1.437968
-0.239823 0.287041
-0.430339 0.587953
0.955003 1.776704
2.234436 2.765445
2.990662 3.034898
-2.206787 2.718305
-1.374727 1.918289
-1.134211 3.241510
-1.899868 2.860720
0.683933 1.112162
0.769523 1.516231
-0.129610 2.207423
-0.153568 1.219211
0.165019 2.321027
1.162733 3.015067
0.099344 1.579715
-0.102462 1.231164
-0.222964 1.151945
-0.947922 1.550480
1.429686 2.221593
0.973380 1.554206
-0.170101 1.116805
0.479660 0.942752
0.137601 1.971601
1.253608 1.618935
-1.315752 2.487380
-0.865523 2.127272
1.669045 2.133413
-0.622117 0.978289
2.684904 2.974318
1.188866 1.734183
-1.957534 2.206589
0.363459 2.229782
2.041606 2.808943
1.126138 2.434165
0.231439 2.248474
0.111765 1.276635
-0.889405 1.004788
-2.228203 2.391690
1.186017 1.975607
-2.092740 3.103704
0.859557 1.346469
2.284007 2.751619
-0.498827 0.964895
0.045740 0.843208
0.821037 1.082603
-2.107203 2.181455
-0.426526 0.587767
1.205697 1.768601
0.685562 0.917712
1.063852 2.041601
-0.448464 1.498632
1.487506 2.224584
1.552418 3.084138
0.615518 0.951449
-0.589618 1.378422
-1.236142 2.136766
0.271969 0.897099
-1.657587 1.985504
1.122519 2.035936
-1.445052 2.945499
-0.732396 0.893686
-0.244364 3.101882
-2.294970 2.491363
-0.339999 2.838000
0.236938 3.043590
-0.092788 0.975777
-0.934826 1.256725
0.567533 0.930335
-0.256240 0.909690
0.042729 0.390114
-0.382813 1.141970
-0.911871 1.006115
0.816417 2.175869
-1.041194 1.434694
0.408813 1.464687
0.118674 1.468218
-0.532556 1.147724
0.951195 1.104294
-1.186185 1.316026
0.105088 1.615493
-1.247103 2.001428
1.137231 2.847700
0.876095 1.478887
0.344246 0.715531
-0.258771 2.468666
-3.066999 3.107974
-1.287890 2.454966
-0.723879 1.371963
-0.345777 0.554483
0.268270 1.268428
-1.867580 2.883699
0.250678 1.206318
-1.014088 2.402602
0.155808 1.722708
0.252726 1.888846
-1.499206 2.000149
-2.005328 2.716691
-0.853646 0.995072
-1.869747 2.531590
-0.856165 2.348535
0.089087 1.443190
1.757746 2.103302
-0.684252 1.108008
0.053740 2.610014
1.092680 1.379087
0.730370 2.099652
0.505205 0.964039
-0.706307 1.676318
-1.150453 1.553019
0.425042 0.978365
-1.270259 1.492070
1.175234 2.508923
0.336743 3.300828
1.226329 2.276061
-0.464310 0.657681
-2.257541 2.736028
-0.928154 1.061946
-0.909149 1.496278
0.283064 1.402608
1.702923 2.007704
-1.367251 2.309562
1.240302 3.564616
0.211617 2.154609
0.598427 3.229341
-2.381865 2.941445
0.056646 3.732152
0.394289 2.266475
-0.465431 1.135165
0.086951 1.872997
1.037835 2.446679
-0.231283 2.180474
-2.332059 2.864412
1.027344 1.941336
-0.562854 0.747064
1.736924 2.494323
0.317096 1.273961
0.271037 0.961937
1.938926 2.701080
-0.274084 0.412263
0.552336 1.929209
0.887466 1.174007
-0.727208 1.602766
0.153054 1.732524
0.822250 1.989509
-0.242992 2.602094
-0.441231 2.330922
-1.634911 2.463148
-0.186260 1.762362
1.613313 2.597747
-1.759739 3.466769
-0.196992 3.276947
-0.260112 3.551466
0.462312 2.544596
-1.695005 2.592949
0.480078 1.211576
-1.333880 1.948278
1.476769 2.166837
-2.330036 2.591836
-1.244851 2.009014
-0.671107 1.254643
-0.786117 2.254265
2.559753 2.929286
-0.976086 2.607319
1.411862 3.296591
-1.547306 2.292175
-1.696009 1.865454
-0.336483 1.121286
-0.535783 1.782476
-0.744303 2.016553
2.316024 2.427024
1.107933 1.426412
0.279853 0.865922
0.086852 1.281099
0.048280 1.257830
0.591989 2.233928
0.020854 0.955887
-0.376429 0.794981
2.283819 2.935272
2.469444 2.693338
-0.113228 0.304184
0.909095 2.216053
-0.862652 2.574397
0.366186 1.071331
-0.188999 1.467912
1.293711 1.624023
