velocity_x speed
1.730656 2.679326
0.742344 1.293373
0.403276 2.434791
-0.235997 2.748447
-1.010635 1.413057
-0.685493 1.456085
0.633515 1.908843
0.391656 1.822352
-1.169993 2.064177
1.531773 1.865663
0.356662 1.400889
-1.057767 2.201924
1.504784 2.468551
0.901108 1.758545
1.536617 3.925092
2.210927 2.659505
-0.564485 0.732156
1.583585 2.467012
1.093975 1.258993
-0.814034 0.852776
1.010935 1.477857
-1.846523 1.883309
0.591528 2.340208
-0.567577 1.618516
-1.442270 2.204241
0.955376 1.105736
1.258282 1.801183
-1.901764 2.080595
-0.290546 2.015378
0.467871 2.134345
0.927043 2.196302
0.955804 2.440085
-1.423126 1.593305
1.370234 1.981905
-1.206807 1.616502
-0.400155 0.729021
-1.755800 1.925590
-1.649092 3.399735
0.582130 1.490455
0.184314 1.858695
1.675361 2.436417
-0.500682 1.335957
-0.627492 0.632514
0.205078 1.539425
0.627731 0.743310
0.417489 0.446389
-0.318754 1.219697
0.545898 1.101974
-2.183994 2.974722
0.082024 1.772132
0.974371 2.150322
0.829081 2.388080
0.859644 2.071288
0.137320 2.290604
1.537561 2.924533
-3.102402 3.581138
-0.556568 1.202483
0.148308 3.396512
-0.469196 1.329413
-1.568418 2.001348
-0.863321 1.105265
-0.089573 2.552712
0.202285 0.377778
0.610136 1.791650
2.177302 2.589605
0.019701 2.934002
0.409953 2.946952
-0.544910 1.695101
-0.212894 1.812029
-0.712379 1.457747
-0.240278 0.947467
0.564715 1.167578
0.344856 1.896692
-1.105360 2.861195
0.843999 3.391078
-2.244029 2.528340
1.578255 2.399644
0.247169 0.907275
-1.558640 2.471572
-2.340750 3.538101
-0.819000 2.063883
-0.698051 1.453525
-1.626837 2.310371
-0.724562 1.567424
-0.489532 0.685733
0.315669 4.363564
-0.264658 1.790525
-2.097585 2.099155
-1.676590 2.129458
-0.379155 2.414169
1.487405 2.407955
-0.499091 1.315413
-0.361527 2.400176
0.377856 2.295983
1.777753 1.937427
-0.808511 1.673832
-1.326270 2.359574
0.571506 2.276661
-1.079696 2.517315
-2.098772 2.447541
-0.540538 1.458095
1.296956 3.632184
-0.483977 0.947208
-0.488435 3.124676
-1.292267 2.927739
-0.819690 2.474203
0.436346 1.616194
0.629422 1.085996
-1.119042 1.386596
1.209140 1.611276
-2.777877 3.521518
0.135978 2.003536
-0.857424 1.710925
0.768954 2.078625
-0.715617 1.788488
-2.781488 2.938821
0.568275 1.530077
-2.057247 2.998890
-0.210801 2.534892
-0.030418 1.935038
0.152924 1.508021
1.972227 3.012645
-0.348144 2.779521
1.647703 2.607397
-0.688089 1.157047
-0.663754 0.862748
-0.731431 1.528269
-1.078228 2.819639
2.179871 2.185069
-0.710130 3.178240
0.826782 3.058164
-0.204877 1.697231
-1.005397 2.460867
1.015260 2.614430
0.463435 0.914792
-0.342387 1.541701
-0.563983 1.638546
-0.854710 1.261569
-1.022170 1.448276
0.522219 3.166232
-1.186005 1.416060
-0.655271 1.013658
-0.018265 1.792735
-1.122863 1.875660
-1.381340 2.394502
-0.694695 2.111356
-0.920943 2.465895
1.421637 3.059170
0.893564 1.767892
-2.060427 3.979280
0.881305 2.426285
-0.465033 1.136825
0.595677 1.051212
-1.878502 3.084280
0.643396 0.791995
2.113456 3.057153
1.591644 2.607312
-0.857828 2.159527
0.521279 2.666064
-0.618732 1.105828
0.313211 0.992426
-1.937667 2.902891
-0.672193 2.770866
-1.635124 1.662999
0.866763 2.065603
1.545459 3.260828
-1.572784 1.997881
0.546385 1.106144
-1.017423 1.137174
0.215970 1.312643
1.266325 3.372738
1.504580 4.509777
-1.302920 1.419617
-0.497435 2.590655
-2.089606 2.388288
0.407772 2.297767
-0.824389 2.746335
1.016315 1.219857
0.920764 1.626983
1.675659 3.566803
-0.781798 2.039751
-0.957602 1.154498
-1.389019 2.146050
1.171774 1.773535
-0.115122 1.461779
0.346703 0.820667
-0.502969 1.777675
-0.099025 2.466425
-0.244317 2.755714
1.993971 2.830540
0.544800 1.402241
-0.052029 2.217775
-1.350625 1.655837
1.058849 1.988534
-1.444774 2.021039
-1.026675 1.074732
-0.502584 0.720107
-0.241569 0.737795
1.645856 2.618550
1.413515 1.866749
1.184876 2.495253
-0.546762 1.438587
-0.059767 0.894459
1.235060 1.605235
1.803739 3.214184
-0.104441 0.380659
-1.024382 2.077245
-0.819157 2.267399
-2.123650 3.487980
-0.163378 1.000732
1.456661 1.894242
-0.938655 1.766935
-0.571900 2.157432
0.374550 1.384918
-2.593579 2.632471
-2.195575 2.499040
-0.276684 0.801514
-0.044566 1.408231
0.938353 1.121324
-1.740035 1.833350
0.557720 0.986256
1.068009 1.802172
-0.734451 2.367263
-2.296577 2.691551
-1.568327 2.045200
-0.916810 1.019368
-1.448207 2.426675
-1.231316 1.964224
0.082243 1.948325
-0.546453 0.917145
-2.398684 3.000906
0.070996 1.355782
0.810727 3.004354
0.737913 0.799744
-0.314399 2.358663
1.099553 3.343306
-0.968940 2.435443
-1.402581 1.868719
1.291855 1.356178
2.553093 2.830704
-1.024469 2.592609
2.033055 2.176716
-2.230350 3.095838
0.544080 1.664500
-1.048275 3.925086
1.825710 2.648515
-0.508333 1.297090
1.717224 2.501237
-1.093456 4.196416
-0.162525 1.311684
-1.870548 1.975064
1.342617 1.761738
-2.206087 2.747683
0.402871 2.380163
0.486988 0.993222
2.446767 2.791270
-1.477560 3.137735
0.174350 2.818928
1.223746 1.479154
-1.338448 1.969952
-2.147460 2.339698
-1.991664 2.433243
0.502984 0.897197
-0.420829 2.872356
2.864918 3.119856
2.349088 3.613936
-0.928716 1.776200
1.450087 2.487523
0.114704 0.540252
-1.352756 1.550610
1.810861 2.805154
-0.187215 2.000509
1.276086 1.386764
-0.378098 0.959924
0.762439 1.395558
1.782034 3.021443
-0.311770 0.493866
0.433739 0.948613
-0.950748 1.801965
0.417458 2.100808
0.081804 2.102999
-1.192668 1.829552
0.385526 0.535446
-0.539678 2.773482
-1.231521 1.884232
-0.971044 1.442700
0.182794 2.398090
-0.207843 1.870618
-0.329705 2.087259
0.447754 2.295849
0.398516 1.686555
-1.673964 2.992866
1.693596 3.015955
0.992112 1.440225
-0.374984 2.709981
1.178150 1.691666
1.725896 2.954478
0.015163 1.403872
0.580791 1.649221
1.487557 4.475767
0.326563 0.809975
0.513039 3.457002
-1.445252 1.865150
0.953457 1.330188
-0.205028 0.985923
-2.494119 2.649362
-1.635025 2.186151
-1.220978 2.134306
-0.605489 3.068952
-0.848808 2.749179
-0.047496 1.659595
-1.189921 2.319845
1.088004 2.369982
0.278091 1.255820
-0.606094 2.694823
-0.904244 1.715126
0.083577 2.444124
-0.666835 2.254822
0.280490 2.210158
0.660657 1.291362
-0.549861 2.427743
-1.834577 3.335985
-1.029104 2.163764
-0.763287 2.213280
1.678974 1.920159
-0.433022 2.319705
1.390998 2.141890
-1.064313 1.669277
-0.410201 0.453253
1.731984 2.615401
-0.542859 2.118693
-1.618180 1.666321
0.823372 3.022685
0.677229 2.254112
-1.101296 2.544815
0.011855 1.112732
1.330396 2.014954
-0.864016 1.621447
0.177171 2.580957
-1.880849 2.766871
-1.690308 3.071635
1.959323 2.913740
0.402341 2.356229
1.094823 4.170815
0.380103 1.620709
1.637112 2.272895
-0.533344 1.316660
-0.627108 2.443021
-0.742854 1.932792
-0.805114 2.154154
1.755809 2.038287
0.213232 0.982643
2.457702 3.326001
0.043213 1.707143
-1.520127 1.782714
-0.829518 2.630263
0.659364 2.367818
-0.863928 1.034980
0.358840 1.396450
2.119635 3.003226
-1.945119 2.585386
1.558471 2.034073
0.910924 0.996822
0.015526 0.584320
-0.341217 1.041621
0.906195 2.991087
1.350477 1.726882
1.663293 2.138186
-1.138466 2.541995
-0.885111 1.777524
-1.492112 2.287850
-1.523084 1.669691
0.916552 0.950900
1.890584 2.111020
1.076234 1.378519
-0.936938 1.535047
0.652194 2.973367
0.583270 3.086500
-2.045591 2.367480
-0.155383 1.513626
1.765768 2.835742
-1.232371 2.035897
-2.212686 2.790292
-0.053609 0.787665
-1.149844 1.917509
0.291154 1.057808
-0.366081 2.166450
0.622261 1.156489
-1.161159 2.486326
0.143901 0.863326
-3.322590 3.365349
0.509616 2.035866
-0.870822 2.299626
-2.437937 3.001218
-0.354401 2.083162
0.823552 1.300714
-1.281103 2.079973
-1.373170 1.813315
0.045938 1.488415
0.939504 1.180367
-0.308279 1.792851
0.904881 2.060519
0.702695 1.098070
0.537334 1.588175
-0.181710 1.331163
1.157396 2.226370
-1.495847 2.496332
0.075950 0.811314
-1.332863 1.777620
-0.092726 2.757057
-1.284432 2.292348
-1.648038 1.825458
-1.223919 1.691775
1.308356 2.037258
0.156526 0.443716
-1.892036 3.298232
0.149653 0.916860
0.369981 0.481528
0.755863 2.643876
1.622736 1.747628
0.402706 2.012346
0.789173 1.965603
0.169916 1.428984
-1.781249 1.966760
0.436031 1.879044
-0.692554 0.694092
0.276289 1.756824
0.468325 2.143733
1.153986 2.221827
-0.397183 2.807891
-0.829271 1.199806
-0.676938 2.497308
-0.783734 2.282529
-0.721451 1.751932
1.623897 3.394793
2.724836 3.493054
1.298315 1.557881
0.135510 3.523505
-0.805649 2.074688
3.526919 3.546342
-1.852708 2.669791
2.189044 2.572236
-0.616754 2.364523
-1.150423 1.807166
-0.628150 1.199554
-0.606047 2.546219
-0.238036 0.445029
1.731046 1.923195
1.960961 2.142255
1.299725 3.068500
-1.330207 3.423596
-0.330556 2.343534
1.272896 1.845835
0.272696 2.479687
-0.781831 1.681896
-0.932416 2.207946
0.789414 1.260778
0.571741 1.648400
-0.534499 1.123676
-1.146632 1.935442
-1.089793 2.164967
0.542819 0.601817
2.701893 3.151237
2.717464 4.814251
-1.144393 2.053542
0.397765 1.883050
-1.101582 1.104692
-1.748687 2.581115
-0.605741 2.291997
-1.340722 2.511640
-1.744884 1.948060
-0.824357 1.764656
2.513338 2.713170
0.319070 2.801314
0.135189 2.819597
2.844916 4.230388
-0.774097 0.879647
1.378182 1.555692
1.457129 2.370291
0.585481 1.787475
0.388346 0.461574
-0.347945 1.558946
-0.218702 2.041613
-1.541988 2.396622
1.326513 2.450906
0.296207 1.240497
-0.807203 2.641808
-0.026631 2.325856
-0.354540 1.995431
2.593908 2.835230
-1.428830 1.844254
-0.964895 1.622714
-0.749606 1.784625
-1.103416 1.726815
-3.195087 3.530921
-3.136500 3.517372
0.984680 1.130029
0.923408 1.569605
0.214003 0.868514
-0.935498 1.693715
-1.221312 1.587970
0.941285 1.410449
2.018179 2.334416
0.441335 1.498768
-0.640794 3.632893
-0.068527 1.033390
-0.109683 1.313257
1.667961 1.855276
-2.104711 2.517191
-1.624264 1.842658
-2.109003 3.000418
-0.756125 1.751076
-0.782719 2.898584
-0.628255 1.172988
0.125085 3.809449
-0.939467 2.544450
-0.666951 3.005574
-0.546422 1.104464
-1.677003 1.881277
1.591321 1.808908
-0.221239 1.213310
-0.948477 2.322558
0.187090 0.831725
-0.845533 2.550658
-1.225721 2.045147
0.438695 2.457073
0.454284 2.321780
0.522986 2.344748
-1.863433 3.158795
-1.620339 1.868291
0.905758 1.497075
0.889977 1.584370
1.788230 1.798844
1.782729 3.340537
-1.248114 2.227322
-0.435439 1.682873
-1.461957 2.098168
-0.125794 3.032835
0.958667 1.647852
1.096561 2.353015
-0.487742 1.412575
2.250414 3.268137
-0.271383 1.051009
-0.539689 1.519739
-1.292132 1.436543
-0.282093 1.017799
-1.957622 3.027402
1.471289 2.189655
-0.804591 1.097869
-1.764288 2.257786
1.186011 1.677042
-1.262206 2.537343
-1.599799 2.211246
-0.544821 1.817524
-0.093896 0.614969
-0.324833 1.215741
0.793143 1.661601
1.238298 2.209411
0.935020 2.457593
-0.962240 1.432959
-0.137856 0.856986
-0.863055 2.366238
0.144916 0.773638
-1.753427 3.086755
-3.810324 4.153246
2.099535 2.702963
0.830798 1.144252
1.522113 1.701700
-0.124762 1.320654
0.641717 1.826390
-0.020156 2.441006
-0.892669 1.440025
0.123435 0.608575
-0.221989 2.203480
0.013714 2.834919
-0.285762 1.088706
-1.442586 2.573927
-0.701800 1.719704
-0.355855 2.012357
1.259930 1.838158
1.304854 1.930996
-2.484293 2.925970
-1.211407 1.741316
1.584303 2.139767
-1.291297 2.057549
1.802199 2.298840
0.365529 2.626062
1.981979 2.115773
-0.137794 1.045185
-1.125771 1.442077
0.427790 1.981277
0.661600 2.175009
1.725581 2.173322
-0.746727 1.020749
-1.885680 1.922861
-1.742611 2.519823
0.386265 1.267472
-3.318045 3.336678
-1.388085 1.619868
-0.650777 1.021466
0.277517 3.371303
-1.486575 1.737298
-0.670925 2.953201
0.018943 2.300229
-0.130690 1.713077
0.131611 1.825450
-0.922189 1.563059
0.691664 1.071428
0.442862 1.825149
0.726605 1.974455
-0.793723 2.269018
-0.026245 1.324768
-1.679120 2.445744
0.979074 1.237650
-0.742576 3.119137
-0.269887 2.537113
3.193176 3.573547
0.417563 2.508794
-0.910849 1.718956
-0.480458 1.491797
0.279229 1.457049
1.326830 1.875258
-0.720530 1.773057
1.294378 2.766614
-0.421405 1.126138
1.846851 3.067711
0.229790 0.916688
0.243677 0.752425
0.410246 2.314681
1.559297 1.613227
2.700981 3.346537
0.172500 1.839778
2.758083 4.470280
0.270727 0.504503
-1.660726 2.455850
1.217875 1.962461
2.362866 2.703209
-0.594502 2.063786
0.858159 1.381360
-0.550767 1.188387
-0.931330 1.975331
-0.591432 0.803365
0.172205 1.825629
2.061697 2.318625
-1.487172 2.824333
0.668988 1.893364
-0.579348 3.247620
0.565755 2.111503
1.448340 3.887236
0.536485 1.932258
-0.655403 1.020546
-0.312341 2.711843
0.417015 1.524565
-0.972848 1.023219
2.161590 2.508190
0.610118 1.977414
0.810392 2.318287
-0.884535 2.280422
-0.226246 2.308622
1.044939 1.233947
-1.368444 1.588747
0.031485 1.935307
0.404862 0.864793
-2.554178 2.787132
-1.276161 2.163625
-0.632775 1.736628
-1.216168 3.156161
-1.055748 1.448938
-2.297672 3.008713
1.709299 2.799135
-0.968341 1.649976
-0.361614 2.375513
0.071767 1.329591
-0.077587 1.747199
-1.538526 2.241754
0.983927 1.638784
0.015738 2.007940
-0.671250 2.723713
0.250809 1.287729
-0.198911 2.000612
-0.182770 1.703956
1.945576 2.832364
-1.447816 2.963128
1.558975 2.317695
-1.167150 2.005636
-1.438414 1.755281
0.812634 2.228470
-1.772038 2.371379
-1.221220 2.363957
-1.806920 3.062514
1.233813 1.436804
-0.696002 2.179374
0.471740 1.851256
0.461341 3.491045
-1.401262 1.870112
-1.041109 2.186586
2.549146 3.007060
-0.510150 1.018865
0.067830 0.607214
-0.910738 2.167779
-0.154579 1.613209
0.175459 1.834843
-1.439921 1.584642
0.343490 0.845759
-0.170605 1.096210
0.841739 1.333758
0.286074 1.273146
-1.249098 2.527851
0.199146 3.229501
-1.697881 2.031130
0.052283 0.201746
1.335761 2.291023
1.199507 2.129333
0.113849 0.991312
0.194414 1.514255
0.060523 2.212985
0.475862 2.164812
1.138181 1.639804
-0.184987 0.334067
0.323839 2.240610
1.052440 1.481696
0.454744 1.519994
-0.558256 2.261239
-0.420647 1.440827
1.366554 2.887625
-0.925816 2.433773
-0.721011 1.743412
1.684934 2.198789
1.040814 5.177644
-0.456157 2.415299
0.138715 1.297721
-0.992301 1.833506
-1.049177 1.577127
-0.988545 2.996967
1.026675 1.274816
-0.659095 1.890883
-0.189695 2.538891
-1.537210 2.681543
-0.046522 1.185958
-1.934937 2.794265
0.112629 0.937312
-2.400521 2.764191
1.185197 1.729312
0.819232 2.494682
0.145798 1.576333
-0.730904 1.780665
-2.756777 3.101550
-1.283305 1.739404
0.130489 1.993318
-3.142098 3.901977
0.471909 1.174207
-1.264679 1.661578
0.347191 3.019424
0.964581 1.785197
1.847986 2.150666
0.563944 2.377109
-0.374482 1.173465
-0.549896 1.663357
0.482333 0.926002
-0.943408 1.184460
0.304601 3.281044
-1.793435 1.996521
-1.845425 2.342178
-0.104884 1.816845
-1.438266 2.134449
-1.177993 2.139019
0.049858 1.203885
0.181458 1.749550
-1.352069 2.359460
-2.159130 2.587521
1.048940 1.151933
1.430891 1.749706
1.380653 2.474058
-0.393860 0.903427
0.673143 0.745470
-0.531034 1.441239
-0.973308 1.336934
-0.299071 2.087096
-0.332917 0.913667
2.166908 2.227742
0.230487 2.676248
-2.310803 2.466750
-0.143185 1.145695
-1.063425 1.069742
1.086439 1.689084
-1.382822 2.491750
0.154282 1.927365
0.353392 2.496886
-2.095328 2.113774
-1.484581 2.175965
-0.686027 1.486453
1.554259 1.940261
0.628321 0.898059
0.474326 1.684548
2.068270 2.166854
-0.182401 2.087513
0.162823 1.133379
-1.034287 1.072474
-1.591061 1.971888
-1.905868 3.032725
0.261955 2.388219
-0.341550 0.697031
0.420332 1.131246
0.133800 1.263320
0.414068 1.106167
-1.582987 1.666726
1.320571 2.140474
-0.407519 2.687455
-0.332765 1.476870
-0.809960 1.547437
0.545870 3.120093
-0.640094 1.848860
-0.077583 1.564801
0.363688 1.227762
-1.150292 2.888226
-0.727422 1.420448
-0.930408 2.030403
-1.929784 3.442338
0.209839 0.651440
0.980996 2.293560
1.431024 2.569863
-0.036813 1.384333
-0.992510 1.982986
-1.169233 1.730974
1.550081 1.603387
2.115355 3.576939
1.621071 3.847728
0.581004 2.288148
0.902656 2.072543
0.706535 1.605723
-0.991477 1.788060
0.930524 1.468814
0.053090 2.772947
0.891649 1.696500
-0.646958 1.859367
0.564519 1.364049
-0.650190 2.785377
2.992747 4.232134
1.707325 1.929495
-1.218763 2.495067
0.329314 2.934564
-1.338942 2.160987
-1.370561 1.710084
-0.770498 0.903837
-1.833734 2.209950
0.199352 2.662636
-0.569965 2.469244
-0.794441 1.703581
1.435946 1.772123
-1.226346 2.000668
0.459897 1.487432
3.368142 3.956588
-1.473509 1.760893
-0.714823 1.189862
-0.780935 1.727344
1.579679 3.655773
1.422924 2.254907
1.748903 2.027967
0.554893 0.897943
-1.393466 3.730898
1.293767 1.729321
1.915698 1.987688
-2.457765 2.591590
-2.770251 3.006171
-1.096992 2.075851
0.146337 2.170605
-0.764274 1.407475
-0.556628 2.530146
-0.542530 2.265972
-0.528870 2.752844
1.178800 1.558241
1.084424 2.321252
2.987289 3.534715
-1.160012 3.193920
-1.965944 2.501231
-0.958349 1.282349
2.003788 2.488061
-1.229054 2.881135
-0.618855 2.924689
-0.414422 1.464345
2.670523 2.692920
0.685924 2.025699
0.121813 1.161127
-0.699667 1.349937
0.670368 1.669318
-1.800553 2.430162
0.243484 1.229568
1.122085 1.256335
0.111105 1.667626
-0.357955 0.953229
-3.059901 3.611288
0.713415 1.131734
1.848290 2.225691
1.809559 1.852171
0.220844 2.470551
-1.177779 1.864316
0.195022 0.578070
-0.879623 1.377314
2.063979 2.471765
-0.694709 2.427723
-1.092801 2.217011
-0.279017 2.018356
-2.365335 2.993055
1.001580 2.079066
-0.027269 1.764592
-1.338967 3.252852
-0.107458 2.253393
-0.687398 1.736618
-0.208899 1.614908
0.761779 1.401245
0.249041 1.232638
1.332229 1.666663
2.852580 3.075650
0.795980 1.654949
-1.451145 2.416634
-0.995137 1.766309
2.396100 2.655922
0.373003 0.906628
-0.559283 0.599381
-1.317609 2.130696
2.491564 2.850616
0.852546 2.578506
-1.082756 1.266469
-0.616396 1.845318
-0.393636 1.280796
0.061362 2.853873
2.356039 3.566670
-0.287098 2.151554
1.632922 1.764057
-1.362386 1.779879
-0.338314 2.047782
0.609834 1.775715
-1.463506 1.624739
0.590288 2.358988
-0.682502 1.887366
0.613720 0.780117
-1.715920 2.255691
0.743133 1.483901
-0.838791 1.913285
-1.960536 3.372563
-0.018376 1.903961
0.707734 3.217427
-0.322623 3.336290
-1.214507 1.927649
-1.681344 2.897590
-1.203115 1.327261
-0.870069 2.445477
0.847094 2.346655
1.605865 2.410822
1.324448 1.887013
-0.578818 1.783318
1.316856 1.855925
0.705943 1.318182
-0.173392 1.798698
0.650307 2.864680
1.222808 1.727563
2.143220 4.220952
-1.251292 1.748267
1.652803 2.263826
-1.951998 2.252054
-1.267326 2.723677
-0.944287 3.881470
-1.094146 1.262887
-1.878127 2.807871
-0.383102 2.061671
-0.539867 2.510471
-0.666527 1.864600
-0.624917 3.420936
-1.543954 2.446369
2.282216 3.401867
-0.263986 1.747402
-0.879713 1.258821
-0.006723 1.458569
-0.695507 2.834276
-1.760394 2.175197
-0.703201 1.198598
-0.449136 1.640614
1.396046 3.757181
-1.403936 1.481054
0.654561 1.692642
1.778812 2.029468
-1.226161 1.906766
-1.292302 1.645789
0.771854 2.683552
-1.954871 2.307030
-0.615263 0.851743
-1.630208 1.904915
-0.126129 1.392000
-2.034799 2.695966
2.562010 3.524839
0.371605 1.066933
-0.957509 1.101420
-0.615622 0.956993
0.035058 0.340182
-1.438045 2.623901
0.102033 1.371139
-0.302535 2.409607
-1.503824 1.957544
1.039467 2.114169
-0.511169 2.720868
-0.998625 2.098604
0.797901 1.928247
-1.576833 3.487256
0.613232 1.342073
0.261592 1.602597
0.395665 2.843446
-0.001409 1.287620
-1.346112 1.565407
-1.017729 2.783445
-2.388313 2.477691
0.304255 2.969999
0.270969 0.899600
0.551986 1.927568
-1.593643 3.435925
-0.951549 1.491393
-0.055744 1.522371
-0.438448 2.033464
0.337474 0.609636
0.029869 1.850592
-0.227792 2.130507
0.170101 2.327014
-0.483770 1.938044
0.887382 2.624109
-0.072912 2.015954
-0.975697 3.417678
-2.588403 2.851713
-1.308515 2.254312
-0.987872 1.285336
0.136617 1.678745
2.274765 3.410544
0.388733 2.133640
-0.698025 1.247026
1.495997 2.185862
-0.795116 2.633283
0.225701 2.284268
2.333176 3.053859
0.945056 2.101373
-0.669030 2.353843
1.954274 2.335688
1.427868 2.093512
1.651609 2.356103
-0.840585 1.891079
-0.614246 1.701757
1.826921 2.215075
1.195774 1.201153
2.188931 2.758431
0.843631 2.603898
3.612258 4.727757
-0.560788 1.336369
-3.614345 3.688372
2.501243 2.587532
-1.224506 1.647292
-1.108636 2.526611
-0.748935 2.825134
-0.440640 3.510557
1.619775 1.708737
0.140298 1.121451
1.858745 2.461529
0.026553 1.071169
-1.590549 1.766549
-1.276318 2.144117
2.249313 2.798762
0.349953 1.818301
-1.698535 2.617696
-1.891195 2.899316
1.586624 2.698252
1.077224 1.567512
-1.360778 3.054073
-1.591832 2.219624
-2.257017 4.053607
-0.617014 3.141287
-1.076799 1.187620
0.169518 1.196961
1.744850 3.101596
-0.775970 1.358912
1.150218 2.768745
0.200090 0.705196
1.101795 2.264481
2.362736 3.080105
1.442300 2.075844
2.002629 2.669349
-0.893185 1.658558
0.585362 1.826478
-2.105613 3.422086
-1.552559 2.704791
-1.408587 2.335153
-0.156623 1.702962
-1.541148 1.908684
0.195804 2.828510
-0.581930 0.970911
2.224957 2.521735
-0.603178 1.329073
-1.550741 1.775910
-1.259524 2.883541
-1.184668 1.662821
0.401019 2.278222
-0.373815 0.925163
-2.451827 3.635668
1.814208 2.636412
-1.196384 1.843226
1.357540 1.391059
1.292756 4.040699
-2.258602 2.911021
1.901509 3.006496
1.328128 2.226755
-0.271212 1.563438
0.922600 1.269846
0.828427 1.488340
-2.764348 2.975424
-1.560856 1.684612
-0.079511 1.450994
-0.671206 1.588705
-0.862383 1.181604
-0.605512 0.823677
0.658589 0.938169
0.453998 0.880665
-1.284182 2.148131
-0.680239 2.219218
-1.596680 2.862246
0.001456 2.361476
-0.060446 1.242073
1.002051 2.392524
0.937400 1.820101
-0.433865 1.005712
-1.603318 2.208419
1.284353 1.584370
-0.621090 0.919168
0.923756 1.563780
-0.124810 1.415493
-1.682696 2.744123
0.550606 1.338784
1.744013 3.247416
-0.778877 1.362215
-0.550961 0.911748
2.664154 2.755860
2.356813 2.500839
0.485466 1.127126
-0.784248 2.700933
-0.713252 2.975871
-0.319283 1.415155
-0.326883 3.050167
0.214144 0.904011
-0.761648 0.959556
0.822075 2.424226
0.305086 1.268483
0.033089 1.469519
-0.797338 2.253768
1.804193 2.084447
-0.363129 0.874503
-0.065054 1.650787
1.213423 2.625307
0.827264 1.068992
-1.061417 2.903319
-2.268531 2.790086
0.038853 1.175736
2.928165 3.209808
-0.093326 2.052209
1.106614 2.073781
-1.348998 3.233737
0.326742 1.575149
0.770036 2.531409
-1.934240 2.108128
0.524537 0.972378
-0.590325 1.485443
0.595447 2.178702
0.313020 2.071066
1.417355 1.593366
-1.284720 1.785197
0.259134 1.142295
-1.805755 2.422324
-0.700007 2.140356
-2.361210 3.137673
-0.236855 2.716633
0.343121 2.266381
-1.111728 1.886152
0.368889 2.211737
0.622677 1.090609
1.593272 2.779616
-0.509860 2.951744
-1.593969 2.233801
-2.386274 2.589658
-1.144818 2.732813
-1.911434 2.149899
0.830621 1.837690
2.076335 2.569605
-1.996750 2.959798
-1.088989 1.464731
1.980241 2.346290
-0.541030 1.886760
2.284572 2.316516
2.011304 2.119961
-1.719529 1.994903
-0.779964 1.290605
-0.227569 1.283419
1.213305 2.109604
-0.763139 1.020389
-0.754874 1.964356
-1.250902 3.065997
2.807540 3.046065
-0.638269 1.240277
1.508231 1.713721
2.569715 2.931961
0.403560 0.928723
1.285736 2.466558
1.354611 2.347653
1.357846 2.508143
-0.559037 2.108917
-0.974091 2.523207
0.618903 1.326565
-0.323737 1.850231
0.708514 3.159152
-0.381458 0.668576
1.645666 2.707009
0.077956 2.226097
-0.391176 0.541081
0.541736 3.452586
1.225252 2.768164
-0.327061 1.906224
0.103377 2.994098
0.796582 2.023285
1.447752 2.217695
2.035408 2.161026
-3.148494 3.202822
-0.884976 1.713892
1.024113 1.980475
-1.353252 2.792345
1.617394 2.073395
-2.027871 3.765726
0.914065 1.699661
1.170030 1.521955
0.015306 0.075649
-1.745449 2.651670
0.666826 1.957563
0.019800 0.289986
-1.715568 2.550506
1.187263 1.384000
1.268170 3.790486
0.744345 2.696867
-0.077402 1.017513
1.253673 3.585534
-0.875488 1.873966
0.199006 1.008425
-0.841688 1.440509
-2.163125 2.530083
-0.331963 1.638889
-1.064995 1.359807
-1.377252 2.668184
-0.673040 2.950922
-1.030569 3.016940
1.553417 1.837950
1.039346 1.919296
0.485428 2.740615
-0.872986 1.148545
-0.608686 3.000942
1.241469 2.346230
-2.000505 3.378552
-0.455503 1.312035
-0.939171 1.752969
-1.015861 2.380223
-0.081683 1.223718
0.357892 2.101428
-0.595830 1.114086
-1.551042 2.180126
-0.052899 1.365610
-3.627785 3.833696
0.310433 3.392108
2.630177 2.986437
2.197183 3.899034
1.191601 2.815797
-0.153650 1.614514
0.594330 1.662426
0.778012 2.540010
-0.207201 1.917683
-0.432491 2.052040
-1.904890 2.310815
1.441553 2.417072
1.807344 2.259579
-2.503118 2.891395
-0.278083 0.799866
-0.411747 0.608673
-0.450686 3.118372
1.028715 2.069917
1.887576 1.964525
-1.115828 2.146772
-0.948737 1.896161
2.502811 3.733244
-1.607518 1.909090
0.669427 1.506651
-0.460572 2.239450
0.469637 1.105850
2.814823 3.130600
-1.916499 2.397028
-0.498326 1.286914
-0.762309 1.225897
0.145483 1.543880
2.209695 3.042102
-0.128712 0.818379
-0.113546 0.758602
0.500484 2.286303
-0.312260 1.432822
1.055652 1.218227
1.291833 2.545522
2.046938 3.425715
0.474613 1.070908
-0.729551 1.850153
0.679059 1.704927
-3.010799 3.450583
-0.420303 2.152087
0.884770 2.217488
1.526496 3.006960
-3.057074 3.225844
2.487009 4.198720
-0.853128 1.931957
0.200390 1.076326
0.965602 2.092126
2.053764 2.229082
-2.056535 2.748563
-0.602835 1.964097
-0.779104 1.395318
0.184729 0.957716
-0.382252 1.988130
0.315827 1.607138
2.278099 2.589267
0.798582 1.830642
0.793891 1.504776
-1.499377 2.297451
-0.876415 0.930311
1.420562 2.482151
